fips_num	id	geography	NACo Member	GovType	LgMdSm	Road Ownership - Total Public Road Miles	Road Ownership - State Highway Agency Road Miles	Road Ownership - County Highway Agency Road Miles	Road Ownership - Other State Agency Road Miles	Road Ownership - Other Local Agency Road Miles	Road Ownership - Privately Owned Road Miles	Road Ownership - Town or Township Highway Agency Road Miles	Road Ownership - City or Municipal Highway Agency Road Miles	Road Ownership - Other Public Instrumentality Road Miles	Road Ownership - Indian Tribe/Nation Road Miles	Road Ownership - Federal Agency Road Miles	Road Ownership - County Land Square Miles	Road Ownership - Total Road Miles per Square Mile	Road Ownership - Total County Road Miles per Square Mile	Road Ownership - Unknown Road Miles	Road Ownership - Share State Highway Agency	Road Ownership - Share County Highway Agency	Road Ownership - Share Other State Agencies	Road Ownership - Share Other Local Agencies	Road Ownership - Share Private	Road Ownership - Share Town or Township Highway Agency	Road Ownership - Share City or Municipal Highway Agency	Road Ownership - Share Other Public Instrumentality	Road Ownership - Share Indian Tribe/Nation	Road Ownership - Share Federal Agency	Road Ownership - Share Unknown	Bridges - All Bridges - Total Bridges	Bridges - All Bridges - City/Town Owned	Bridges - All Bridges - County Owned	Bridges - All Bridges - Federal Owned	Bridges - All Bridges - Privately Owned	Bridges - All Bridges - State Owned	Bridges - Structurally Deficient Bridges - Total Bridges	Bridges - Structurally Deficient Bridges - City/Town Owned	Bridges - Structurally Deficient Bridges - County Owned	Bridges - Structurally Deficient Bridges - Federal Owned	Bridges - Structurally Deficient Bridges - Privately Owned	Bridges - Structurally Deficient Bridges - State Owned	Bridges - Functionally Obsolete Bridges - Total Bridges	Bridges - Functionally Obsolete Bridges - City/Town Owned	Bridges - Functionally Obsolete Bridges - County Owned	Bridges - Functionally Obsolete Bridges - Federal Owned	Bridges - Functionally Obsolete Bridges - Privately Owned	Bridges - Functionally Obsolete Bridges- State Owned	Health & Hospitals Expenditures - Total County	Health & Hospitals Expenditures - Total Health & Hospitals	Health & Hospitals Expenditures - Health	Health & Hospitals Expenditures - Hospitals	Health & Hospitals Expenditures - Current Operations	Health & Hospitals Expenditures - Construction	Health & Hospitals Expenditures - Other Capital Outlay	Health & Hospitals Expenditures - Intergovernmental to State	Health & Hospitals Expenditures - Intergovernmental to Local	Government Structure - Total Elected Officials	Government Structure - Size of Board	Government Structure - Elected Executive	Government Structure - Number of Row Officers	Government Structure - County Administrator	Intergovernmental Revenue - Total County	Intergovernmental Revenue - Total Intergovernmental	Intergovernmental Revenue - From Federal Government	Intergovernmental Revenue - From Local Government	Intergovernmental Revenue - From State Government	County Profile - Census Region	American Dream Downpayment Initiative (ADDI) - ADDI Amount	American Dream Downpayment Initiative (ADDI) - ADDI Annual Growth Rate (from previous year)	Community Development Block Grants (CDBG) - CDBG Amount	Community Development Block Grants (CDBG) - CDBG Annual Growth Rate (from previous year)	Emergency Shelter Grants (ESG) - ESG Amount	Emergency Shelter Grants (ESG) - ESG Annual Growth Rate (from previous year)	HOME Investment Partnership Program - HOME Amount	HOME Investment Partnership Program - HOME Annual Growth Rate	Housing & Urban Development Grants - Total HUD Amount	Housing & Urban Development Grants - HUD Annual Growth Rate (from previous year)	Housing Opportunities for Persons with AIDS (HOPWA) - HOPWA Amount	Housing Opportunities for Persons with AIDS (HOPWA) - HOPWA Annual Growth Rate (from previous year)	Payment in Lieu of Taxes (PILT) - PILT Profiles	Payment in Lieu of Taxes (PILT) - PILT Amount	Payment in Lieu of Taxes (PILT) - PILT Annual Growth Rate (from previous year)	Payment in Lieu of Taxes (PILT) - Total Federal Land Area	Payment in Lieu of Taxes (PILT) - Total County Area	Payment in Lieu of Taxes (PILT) - Percent of Federal Land	Payment in Lieu of Taxes (PILT) - PILT per Acre	Secure Rural Schools (SRS) - SRS Amount	State Criminal Alien Assistance Program (SCAAP) - SCAAP Amount	State Criminal Alien Assistance Program (SCAAP) - SCAAP Annual Growth Rate (from previous year)	USDA Rural Development - USDA Grant Amount	USDA Rural Development - USDA Loan Amount	USDA Rural Development - USDA Total Amount	USDA Rural Development - USDA Grant Annual Growth Rate (from previous year)	USDA Rural Development - USDA Loan Annual Growth Rate (from previous year)	USDA Rural Development - USDA Total Annual Growth Rate (from previous year)	Count Profile - Year Founded	County Profile - County Square Mileage	County Profile - Fiscal Year End Date	Population Levels and Trends - Population Level	Population Levels and Trends - Population Annual Growth Rate (from previous year)	Population Change Components - Population Level	Population Change Components - Change in Population (from previous year)	Population Change Components - Births	Population Change Components - Deaths	Population Change Components - Natural Population Increase	Population Change Components - International Migration	Population Change Components - Domestic Migration	Population Change Components - Net Migration	Population Change Components - Birth Rate	Population Change Components - Death Rate	Population Change Components - Natural Population Increase Rate	Population Change Components - International Migration Rate	Population Change Components - Domestic Migration Rate	Population Change Components - Net Migration Rate	Population Density - Population Level	Population Density - Population Density	Population Density - Population Density Growth Rate (from previous year)	Population Density - Total Land Area	Population by Age/Gender - Total Population Level	Population by Age/Gender - Male Population	Population by Age/Gender - Percent Male	Population by Age/Gender - Female Population	Population by Age/Gender - Percent Female	Population by Age/Gender - Under 5 years old Population	Population by Age/Gender - Percent Under 5 years old	Population by Age/Gender - 5-24 years old Population	Population by Age/Gender - Percent 5-24 years old	Population by Age/Gender - 25-64 years old Population	Population by Age/Gender - Percent 25-64 years old	Population by Age/Gender - 65 years and older Population	Population by Age/Gender - Percent 65 years and older	Population by Ethnicity - Total Population	Population by Ethnicity - White Population	Population by Ethnicity - Black or African American Population	Population by Ethnicity - American Indian and Alaska Native Population	Population by Ethnicity - Asian Population	Population by Ethnicity - Native Hawaiian and Other Pacific Islander Population	Population by Ethnicity - Two or More Races Population	Population by Ethnicity - Hispanic or Latino Origin Population	Land & Water Area - Body of Water	Local Health Departments - County Supported Local Health Departments (LHDs)	Local Health Departments - County Supported LHDs	Ozone Concentration - 2011-2013 Level
17143	17143	"Peoria County, IL"	yes	county	1	1892.14	258.96	309.7	5.01	0	0	681.18	637.05	0	0	0.19	619.209	3.055737239	0.500154229	0.05	0.1368609	0.163677106	0.0026478	0	0	0.3600051	0.3366823	0	0	0.0001004	0.0000264	360	106	75	1	1	174	71	24	14	0	0	33	44	18	8	0	0	17	86091	9952	9952	0	9952	0	0	0	0	27	18	0	9	1	91842	31976	63	3817	28096	MW	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0.053125	630.599	8.42E-05	0	.	3479	-0.637943595	0	2090860	2090860	-1	-0.81742002	-0.819428052	1825	619.21	30-Nov	188429	0.0062	188429	1174	2616	1722	894	347	57	404	13.93	9.17	4.76	1.85	0.3	2.15	188429	304.3059775	0.006230463	619.209	187254	90832	0.4851	96422	0.5149	12884	0.0688	50957	0.2722	96396	0.5148	27017	0.1443	187254	135030	32997	377	6343	60	4643	7804	0	County LHD	Peoria City/County Health Department	70 and Above
17145	17145	"Perry County, IL"	no	county	0	784.82	100.24	121.23	8.16	0	0	451.51	103.68	0	0	0	441.761	1.776571495	0.274424406	0	0.1277236	0.154468541	0.0103973	0	0	0.5753039	0.1321067	0	0	0	0	127	71	29	0	0	27	1	0	0	0	0	1	0	0	0	0	0	0	11763	1334	1334	0	1334	0	0	0	0	10	3	0	7	0	11635	3510	233	0	3277	MW	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	169643.93	169643.93	-1	-0.993371377	-0.99339456	1827	441.76	30-Nov	21887	-0.0087	21887	-191	215	219	-4	14	-198	-184	9.78	9.96	-0.18	0.64	-9.01	-8.37	21887	49.54488966	-0.008726642	441.761	22058	12010	0.5445	10048	0.4555	1089	0.0494	5622	0.2549	11743	0.5324	3604	0.1634	22058	19076	1883	48	93	8	297	653	0	County LHD	Perry County Health Department	.
17147	17147	"Piatt County, IL"	yes	county	0	945.03	105.19	76.29	6.04	0	0	661.64	95.87	0	0	0	439.202	2.151697852	0.173701395	0	0.1113086	0.080727596	0.0063913	0	0	0.7001259	0.1014465	0	0	0	0	245	167	22	0	0	56	9	6	1	0	0	2	3	2	1	0	0	0	17364	1725	1725	0	1725	0	0	0	0	9	3	0	6	0	22696	11997	0	0	11997	MW	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	969074.94	969074.94	0	-0.774771205	-0.774771205	1841	439.2	30-Nov	16433	-0.0047	16433	-78	163	164	-1	0	-56	-56	9.9	9.96	-0.06	0	-3.4	-3.4	16433	37.41558554	-0.004746547	439.202	16504	8202	0.497	8302	0.503	853	0.0517	4098	0.2483	8685	0.5262	2868	0.1738	16504	15997	72	29	63	8	146	189	0	Multi-county LHD	DeWitt-Piatt Bi County Health Department	.
17149	17149	"Pike County, IL"	no	county	0	1473.59	195.09	127.42	0	0	0	1033.83	117.25	0	0	0	831.381	1.772460521	0.153263065	0	0.1323909	0.086469099	0	0	0	0.7015724	0.0795676	0	0	0	0	334	169	39	0	0	125	38	31	4	0	0	2	32	28	0	0	0	3	9148	2322	2322	0	2322	0	0	0	0	15	9	0	6	0	9803	4047	1439	0	2608	MW	.	.	.	.	.	.	.	.	.	.	.	.	15327	15327	0.070395977	9.290625	848.884	0.010944517	1649.727548	.	.	.	0	932127.43	932127.43	-1	-0.757921391	-0.758763601	1821	831.38	30-Nov	16150	-0.0078	16150	-126	164	179	-15	0	-127	-127	10.12	11.04	-0.93	0	-7.83	-7.83	16150	19.42551009	-0.007801858	831.381	16308	8156	0.5001	8152	0.4999	969	0.0594	3933	0.2411	8252	0.506	3154	0.1934	16308	15639	292	26	41	6	121	183	0	County LHD	Pike County Health Department	.
17151	17151	"Pope County, IL"	no	county	0	448.55	52.34	48.23	5.67	0	0	302.64	10.55	0	0	29.12	368.77	1.216340809	0.130786127	0	0.1166871	0.107524245	0.0126407	0	0	0.6747074	0.0235202	0	0	0.0649203	0	84	44	9	4	0	27	4	0	0	0	0	4	6	2	1	0	0	3	.	.	.	.	.	.	.	.	.	8	3	0	5	0	2856	1660	0	9	1651	MW	.	.	.	.	.	.	.	.	.	.	.	.	233018	233018	0.081189681	142.5515625	374.302	0.380846382	1634.62256	2154.15	.	.	7500	9640	17140	-0.973214286	-0.982816399	-0.979619501	1816	368.77	30-Nov	4312	0.0095	4312	41	30	20	10	0	49	49	6.99	4.66	2.33	0	11.42	11.42	4312	11.69292513	0.009508349	368.77	4272	2244	0.5253	2028	0.4747	166	0.0389	1096	0.2566	2125	0.4974	885	0.2072	4272	3838	281	29	11	1	38	74	0	Multi-county LHD	Southern Seven Health Department	.
17153	17153	"Pulaski County, IL"	no	county	0	387.6	62.93	36.44	0	0	0	233.92	53.34	0	0	0.97	199.185	1.945929663	0.182945503	0	0.1623581	0.094014448	0	0	0	0.6035088	0.1376161	0	0	0.0025026	0	105	50	17	1	0	37	9	5	1	0	0	3	2	1	0	0	0	1	5436	399	399	0	399	0	0	0	0	9	3	0	6	0	6038	2276	514	54	1708	MW	.	.	.	.	.	.	.	.	.	.	.	.	685	685	0.068642746	0.415625	203.229	0.002045107	1648.120301	.	.	.	22000	83930	105930	-0.813092052	-0.577636313	-0.665223437	1843	199.19	30-Nov	5908	-0.0088	5908	-52	59	63	-4	0	-45	-45	9.94	10.62	-0.67	0	-7.58	-7.58	5908	29.66086804	-0.008801625	199.185	5998	2869	0.4783	3129	0.5217	323	0.0539	1542	0.2571	2999	0.5	1134	0.1891	5998	3772	1952	25	23	3	120	103	0	Multi-county LHD	Southern Seven Health Department	.
17155	17155	"Putnam County, IL"	yes	county	0	332.92	53.18	41.06	0	0	0	200.95	37.41	0	0	0	160.161	2.07865835	0.256367031	0.32	0.1597381	0.123332933	0	0	0	0.6035984	0.1123693	0	0	0	0.0009612	49	22	5	0	0	22	6	1	1	0	0	4	3	2	0	0	0	1	3705	342	342	0	342	0	0	0	0	10	5	0	5	0	3711	2144	0	0	2144	MW	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	196121	196121	-1	-0.84214893	-0.910239775	1825	160.16	30-Nov	5801	-0.0129	5801	-75	43	63	-20	2	-52	-50	7.36	10.79	-3.43	0.34	-8.91	-8.56	5801	36.21980382	-0.012928805	160.161	5886	2974	0.5053	2912	0.4947	276	0.0469	1336	0.2269	3173	0.5391	1101	0.1871	5886	5506	35	4	16	1	55	269	0	County LHD	Putnam County Health Department	.
17157	17157	"Randolph County, IL"	no	county	0	1047.94	137.09	133.37	17.6	0	0	557.8799	182.91	0	0	19.09	575.5	1.820920938	0.231746308	0	0.1308186	0.127268737	0.0167949	0	0	0.5323587	0.1745424	0	0	0.0182167	0	147	73	39	0	0	35	9	1	5	0	0	3	7	5	0	0	0	2	17661	242	242	0	242	0	0	0	0	8	3	0	5	0	17161	6289	0	66	6223	MW	.	.	.	.	.	.	.	.	.	.	.	.	1116	1116	0.069990412	0.6765625	597.205	0.001132882	1649.515012	.	.	.	0	314947	314947	-1	-0.815564091	-0.817229935	1795	575.5	30-Nov	32890	-0.002	32890	-66	328	365	-37	1	-39	-38	9.96	11.09	-1.12	0.03	-1.18	-1.15	32890	57.15030408	-0.002006689	575.5	32956	18112	0.5496	14844	0.4504	1693	0.0514	7370	0.2236	18425	0.5591	5468	0.1659	32956	28384	3250	38	111	12	274	887	0	Multi-county LHD	Randolph  Health Department	70 and Above
17159	17159	"Richland County, IL"	no	county	0	901.3099	62.22	139.07	0	0	0	601.04	98.98	0	0	0	359.99	2.503708159	0.386316287	0	0.0690329	0.154297651	0	0	0	0.6668516	0.1098179	0	0	0	0	149	100	31	0	0	18	17	15	1	0	0	1	14	13	1	0	0	0	7894	261	261	0	261	0	0	0	0	14	7	0	7	0	6367	3275	0	0	3275	MW	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	219111	219111	-1	-0.808592875	-0.813270818	1841	359.99	30-Nov	16182	-0.002	16182	-32	211	183	28	18	-88	-70	13.03	11.3	1.73	1.11	-5.43	-4.32	16182	44.95124865	-0.001977506	359.99	16176	7912	0.4891	8264	0.5109	970	0.06	3919	0.2423	8136	0.503	3151	0.1948	16176	15545	91	27	155	1	126	231	0	No County Supported LHD		.
17161	17161	"Rock Island County, IL"	no	county	1	1410.38	220.49	194.78	0.47	0	0	376.58	616.29	0	0	1.77	427.636	3.298085287	0.455480829	0	0.1563337	0.138104624	0.0003332	0	0	0.267006	0.4369673	0	0	0.001255	0	274	67	38	8	3	158	25	4	3	3	2	13	36	2	3	5	0	26	66479	5778	5778	0	5778	0	0	0	0	26	25	0	1	0	65483	23058	2577	14	20467	MW	.	.	.	.	.	.	.	.	.	.	.	.	16046	16046	0.072091936	9.7265625	451.288	0.021552894	1649.709237	.	13440	0.198929527	0	344459	344459	-1	-0.828922614	-0.829346394	1831	427.64	30-Nov	147258	-0.0017	147258	-256	1825	1426	399	301	-837	-536	12.38	9.68	2.71	2.04	-5.68	-3.64	147258	344.3536091	-0.001738445	427.636	147457	72486	0.4916	74971	0.5084	9451	0.0641	37016	0.251	76178	0.5166	24812	0.1683	147457	110392	12924	306	3045	56	3015	17719	0	County LHD	Rock Island County Health Department	60-64
17163	17163	"St. Clair County, IL"	yes	county	1	2355.55	360.11	233.03	5.73	0	0.49	609.9301	1144.91	0	0	1.24	657.759	3.581174868	0.354278695	0.11	0.1528772	0.098928064	0.0024326	0	0.000208	0.2589332	0.4860478	0	0	0.0005264	0.0000467	463	112	64	8	2	274	20	4	2	0	1	11	72	9	7	1	1	53	101461	8830	8830	0	8830	0	0	0	0	38	30	0	8	0	121713	60423	17701	2354	40368	MW	8113	-0.56259435	1174528	0.012614051	0	0	931358	0.516639988	2105886	0.187090119	0	0	.	.	.	.	.	.	.	.	.	.	0	3274622	3274622	0	-0.876833904	-0.876833904	1790	657.76	30-Nov	266955	-0.0066	266955	-1759	3378	2532	846	208	-2878	-2670	12.61	9.45	3.16	0.78	-10.75	-9.97	266955	405.8553361	-0.006589125	657.759	268858	129737	0.4825	139121	0.5175	17917	0.0666	73656	0.274	142059	0.5284	35226	0.131	268858	168403	81530	568	3338	211	5325	9483	0	County LHD	St. Clair County Health Department	70 and Above
17165	17165	"Saline County, IL"	no	county	0	862.04	109.68	140.04	5.14	0	0	461.06	144.53	0	0	1.59	379.819	2.269607366	0.368701934	0	0.1272331	0.162451858	0.0059626	0	0	0.5348476	0.1676604	0	0	0.0018445	0	186	80	47	0	0	59	18	9	2	0	0	7	21	15	3	0	0	3	.	.	.	.	.	.	.	.	.	16	11	0	5	0	12651	4774	286	1767	2721	MW	.	.	.	.	.	.	.	.	.	.	.	.	36210	36210	0.093429158	22.15	386.78	0.057267697	1634.76298	331.34	.	.	0	471936	471936	-1	-0.651298038	-0.659376904	1847	379.82	30-Nov	24939	-0.0027	24939	-68	338	326	12	8	-71	-63	13.53	13.05	0.48	0.32	-2.84	-2.52	24939	65.66022237	-0.002726653	379.819	24946	12252	0.4911	12694	0.5089	1475	0.0591	6392	0.2562	12383	0.4964	4696	0.1882	24946	22964	992	91	122	10	403	364	0	Multi-county LHD	Egyptian Health Department	.
17167	17167	"Sangamon County, IL"	no	county	1	2495.27	323.34	255.9	0.72	0	0	1050.29	865.02	0	0	0	868.302	2.873735175	0.29471313	0	0.1295812	0.102554032	0.0002885	0	0	0.4209124	0.3466639	0	0	0	0	457	223	66	0	1	165	31	20	5	0	0	4	35	17	7	0	0	9	82860	7114	7114	0	7114	0	0	0	0	36	29	0	7	1	84025	35934	9397	0	26537	MW	.	.	.	.	.	.	.	.	.	.	.	.	348	348	-0.219730942	0.2109375	877.019	0.000240516	1649.777778	.	3124	0.070596299	0	5289923.15	5289923.15	-1	-0.780936702	-0.781095558	1821	868.3	30-Nov	199145	-0.0006	199145	-124	2402	1980	422	172	-846	-674	12.06	9.94	2.12	0.86	-4.25	-3.38	199145	229.3499266	-0.000622662	868.302	199271	95557	0.4795	103714	0.5205	12177	0.0611	50996	0.2559	107211	0.538	28887	0.145	199271	163545	23692	360	3573	44	4124	3933	0	County LHD	Sangamon County Health Department	70 and Above
17169	17169	"Schuyler County, IL"	no	county	0	790.72	104.26	78.23	3.62	0	0	575.88	28.07	0	0	0.66	437.273	1.808298248	0.178904254	0	0.1318545	0.098935148	0.0045781	0	0	0.7282983	0.0354993	0	0	0.0008347	0	112	64	10	0	0	35	10	7	2	0	0	0	10	7	0	0	0	0	4198	467	467	0	467	0	0	0	0	11	7	0	4	0	4424	2207	0	2	2205	MW	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	357312.99	357312.99	-1	-0.572265714	-0.579130719	1825	437.27	30-Nov	7444	-0.0062	7444	-46	76	68	8	12	-56	-44	10.18	9.11	1.07	1.61	-7.5	-5.89	7444	17.02369001	-0.006179473	437.273	7457	3930	0.527	3527	0.473	355	0.0476	1686	0.2261	4035	0.5411	1381	0.1852	7457	7023	240	11	18	0	34	131	0	County LHD	Schuyler County Health Department	.
17171	17171	"Scott County, IL"	no	county	0	451.27	65.1	71.07	0	0	0	281.8	33.3	0	0	0	250.913	1.798511835	0.283245587	0	0.1442595	0.157488865	0	0	0	0.6244599	0.0737917	0	0	0	0	99	43	15	0	0	41	5	3	1	0	0	1	3	1	1	0	0	1	4858	179	179	0	179	0	0	0	0	8	3	0	5	0	5519	1310	1	0	1309	MW	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	7464.38	179452.2	186916.58	-0.992029427	-0.76700839	-0.890480774	1839	250.91	30-Nov	5222	-0.0115	5222	-60	52	44	8	0	-55	-55	9.9	8.38	1.52	0	-10.47	-10.47	5222	20.8119946	-0.01148985	250.913	5290	2573	0.4864	2717	0.5136	286	0.0541	1296	0.245	2742	0.5183	966	0.1826	5290	5164	16	10	11	0	42	47	0	County LHD	Scott County Health Department	.
17173	17173	"Shelby County, IL"	no	county	0	1650.48	97.47	197	0.55	0	0	1225.33	127.23	0	0	2.69	758.523	2.175912926	0.259715262	0.21	0.0590555	0.119359217	0.0003332	0	0	0.7424083	0.0770867	0	0	0.0016298	0.0001272	351	268	55	1	0	27	74	64	8	0	0	2	53	48	4	0	0	1	7932	1044	1044	0	1044	0	0	0	0	27	22	0	5	0	8599	3300	524	0	2776	MW	.	.	.	.	.	.	.	.	.	.	.	.	43710	43710	0.070379077	26.4953125	768.07	0.034495961	1649.725777	.	.	.	4800	414277	419077	-0.707317073	-0.889545818	-0.888752482	1827	758.52	30-Nov	22119	-0.0039	22119	-86	225	244	-19	1	-59	-58	10.15	11.01	-0.86	0.05	-2.66	-2.62	22119	29.16061873	-0.00388806	758.523	22196	11018	0.4964	11178	0.5036	1205	0.0543	5299	0.2387	11288	0.5086	4404	0.1984	22196	21705	63	37	60	5	115	211	0	County LHD	Shelby County Health Department	.
17175	17175	"Stark County, IL"	no	county	0	555.3101	69.58	96.27	0	0	0	357.44	32.02	0	0	0	288.079	1.927631309	0.334179166	0	0.1252994	0.173362595	0	0	0	0.6436765	0.0576615	0	0	0	0	91	53	20	0	0	18	5	1	1	0	0	3	2	1	0	0	0	1	2992	93	93	0	93	0	0	0	0	13	8	0	5	0	2604	843	0	0	843	MW	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	169639	169639	0	-0.710953634	-0.710953634	1839	288.08	30-Nov	5907	-0.0069	5907	-41	53	83	-30	3	5	8	8.94	14	-5.06	0.51	0.84	1.35	5907	20.50479209	-0.006940918	288.079	5946	2939	0.4943	3007	0.5057	303	0.051	1384	0.2328	2852	0.4797	1407	0.2366	5946	5759	31	9	31	0	51	65	0	County LHD	Stark County Health Department	.
17177	17177	"Stephenson County, IL"	yes	county	0	1302.29	105.15	207.49	2.62	0	0	816.3	170.73	0	0	0	564.523	2.306885636	0.367549241	0	0.0807424	0.159327032	0.0020118	0	0	0.6268189	0.1310998	0	0	0	0	340	208	65	0	0	64	27	19	6	0	0	2	28	18	3	0	0	4	28304	2449	2449	0	2449	0	0	0	0	28	22	0	6	1	30572	11305	1143	0	10162	MW	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	943340	943340	-1	-0.820398328	-0.849785428	1837	564.52	30-Nov	46740	-0.0043	46740	-203	481	530	-49	14	-175	-161	10.27	11.31	-1.05	0.3	-3.74	-3.44	46740	82.79556369	-0.004343175	564.523	46959	22718	0.4838	24241	0.5162	2718	0.0579	11417	0.2431	23597	0.5025	9227	0.1965	46959	39770	4305	62	321	15	1043	1443	0	County LHD	Stephenson County Health Department	.
17179	17179	"Tazewell County, IL"	yes	county	1	1750.35	176.47	203.59	3.97	0	0	815.18	550.85	0	0	0.29	648.974	2.697103428	0.313710565	0	0.1008198	0.11631388	0.0022681	0	0	0.465724	0.3147085	0	0	0.0001657	0	366	175	52	0	0	139	42	11	3	0	0	28	49	18	4	0	0	27	41769	5861	5861	0	5861	0	0	0	0	29	22	0	7	1	43197	17558	2135	0	15423	MW	.	.	.	.	.	.	.	.	.	.	.	.	2969	2969	0.070295602	1.8	657.936	0.002735828	1649.444444	.	3687	.	0	2243712	2243712	-1	-0.629298221	-0.632479998	1827	648.97	30-Nov	136352	0.0017	136352	230	1616	1364	252	18	-62	-44	11.86	10.01	1.85	0.13	-0.46	-0.32	136352	210.1039487	0.001686811	648.974	135949	67016	0.4929	68933	0.5071	8190	0.0602	33612	0.2472	72195	0.531	21952	0.1615	135949	128594	1551	318	1038	36	1563	2849	0	County LHD	Tazewell County Health Department	.
17181	17181	"Union County, IL"	yes	county	0	681.54	107.33	96.86	26.12	0	0	373.74	60.27	0	0	17.22	413.459	1.648385934	0.234267485	0	0.1574816	0.142119318	0.038325	0	0	0.5483757	0.0884321	0	0	0.0252663	0	203	98	37	0	0	68	23	15	0	0	0	8	36	27	1	0	0	8	8384	1120	1120	0	1120	0	0	0	0	9	5	0	4	0	9074	3666	370	0	3296	MW	.	.	.	.	.	.	.	.	.	.	.	.	95214	95214	0.108131699	58.2421875	422.148	0.137966276	1634.794366	869.39	.	.	4215	155537	159752	-0.312061368	-0.971134667	-0.970386099	1818	413.46	30-Nov	17583	-0.0038	17583	-66	165	217	-52	17	-30	-13	9.37	12.32	-2.95	0.97	-1.7	-0.74	17583	42.52658667	-0.003753626	413.459	17647	8818	0.4997	8829	0.5003	974	0.0552	4250	0.2408	9074	0.5142	3349	0.1898	17647	16209	175	61	75	6	230	891	0	Multi-county LHD	Southern Seven Health Department	.
17183	17183	"Vermilion County, IL"	yes	county	1	2043.13	227.85	160.46	11.88	0	0	1256.91	386.03	0	0	0	898.368	2.274268451	0.178612773	0	0.1115201	0.078536363	0.0058146	0	0	0.6151885	0.1889405	0	0	0	0	490	319	50	0	1	120	41	33	2	0	0	6	34	24	0	0	0	10	41832	3611	3611	0	3611	0	0	0	0	35	27	0	8	0	40951	17169	2111	24	15034	MW	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	7500	1619042.08	1626542.08	-0.977582228	-0.794980993	-0.802402444	1826	898.37	30-Nov	80329	-0.0048	80329	-386	1017	913	104	33	-465	-432	12.63	11.34	1.29	0.41	-5.77	-5.36	80329	89.41658652	-0.004805238	898.368	80727	40046	0.4961	40681	0.5039	5372	0.0665	20907	0.259	40976	0.5076	13472	0.1669	80727	64470	10402	148	572	13	1468	3654	0	County LHD	Vermilion County Health Department	.
17185	17185	"Wabash County, IL"	no	county	0	451.73	45.43	77.50999	1.51	0	0	268.58	58.7	0	0	0	223.252	2.023408525	0.347186095	0	0.1005689	0.171584774	0.0033427	0	0	0.5945587	0.1299449	0	0	0	0	92	58	15	0	1	18	16	12	0	0	0	4	6	4	0	0	1	1	7520	717	717	0	717	0	0	0	0	11	3	0	8	0	7240	2341	0	0	2341	MW	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	271010	271010	-1	-0.823294068	-0.829231039	1824	223.25	30-Nov	11665	-0.0069	11665	-81	145	117	28	0	-63	-63	12.39	10	2.39	0	-5.38	-5.38	11665	52.25037178	-0.006943849	223.252	11727	5760	0.4912	5967	0.5088	687	0.0586	2855	0.2435	5986	0.5104	2199	0.1875	11727	11259	85	23	74	5	129	152	0	County LHD	Wabash County Health Department	.
17187	17187	"Warren County, IL"	no	county	0	1138.38	122.27	172.2	0	0	0	758.38	85.53	0	0	0	542.405	2.098763839	0.31747495	0	0.107407	0.151267591	0	0	0	0.6661923	0.0751331	0	0	0	0	199	133	24	0	0	42	7	4	0	0	0	3	5	4	1	0	0	0	5814	341	341	0	341	0	0	0	0	22	16	0	6	0	5931	2322	250	0	2072	MW	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	7280	364550	371830	-0.916227475	-0.783708789	-0.790206415	1825	542.41	30-Nov	17726	-0.0046	17726	-82	206	182	24	27	-107	-80	11.59	10.24	1.35	1.52	-6.02	-4.5	17726	32.68037721	-0.004625973	542.405	17731	8679	0.4895	9052	0.5105	1007	0.0568	5061	0.2855	8588	0.4843	3075	0.1734	17731	15367	322	35	201	8	212	1586	0	County LHD	Warren County Health Department	.
